KN001_Keitai_1-1-17-01	貧乏人臭い、なんか怪しげな人っぽいといった類のものです。	[不定]	貧乏人臭い、なんか怪しげな人っぽいといった類のものです	批評−	[プリペイドユーザー]
KN001_Keitai_1-1-18-01	これが僕にどのような影響を与えうるのか。				
KN001_Keitai_1-1-19-01	これは正直言ってよく分かりません。				
KN001_Keitai_1-1-20-01	ばかげた想定かもしれませんが、仮定の話として、１０年後に私がプリペイド携帯ユーザーだったために契約がおじゃんになってしまう可能性だってありえるのです。	[著者]	契約がおじゃんになってしまう可能性だってありえるのです	メリット−	プリペイド携帯ユーザー
KN001_Keitai_1-1-21-01	でも、そんな程度の契約が自分にとってプラスなのかどうか、そんなツマラナイ人間と契約したって得るものは何もないかもしれないのです。	[著者]	そんなツマラナイ人間と契約したって得るものは何もないかもしれないのです	批評−	[不定]
KN001_Keitai_1-1-22-01	この論理は、別の弱点から逃避するためによく使われるので注意が必要ですが。	[著者]	注意が必要ですが	当為	この論理
KN001_Keitai_1-1-23-01	ともかく、社会に対するマイナスイメージよりは、ｍｉｘｉでプリペイド携帯のコミュにでも入るほうが楽しいかもしれません。	[著者]	ｍｉｘｉでプリペイド携帯のコミュにでも入るほうが楽しいかもしれません	感情＋	ｍｉｘｉでプリペイド携帯のコミュにでも入る
KN001_Keitai_1-1-24-01	（私はそこまではしませんが）				
KN001_Keitai_1-1-25-01	では結局決めては何だったのか。				
KN001_Keitai_1-1-26-01	それはプリペイド携帯電話のやり方に対する好みといったところでしょうか。				
KN001_Keitai_1-1-27-01	クレジットカードやローンに対する嫌悪感に似ているかもしれません。	[著者]	クレジットカードやローンに対する嫌悪感	感情−	クレジットカードやローン
KN001_Keitai_1-1-28-01	自分が持っているお金以上のものを得ようとするなよという戒めかもしれません。	[不定]	自分が持っているお金以上のものを得ようとするなよ	当為	[不定]
KN001_Keitai_1-1-29-01	素朴な意見で自分の中にもまだこの答えに対する違和感はありますが、現時点での答えということにしておきたいと思います。	[不定]	この答えに対する違和感はあります	感情−	この答え
KN001_Keitai_1-1-30-01	プリペイド携帯電話ファン				
KN001_Keitai_1-1-30-02	プリペイド携帯電話ファンによる私設ページ				
KN001_Keitai_1-1-31-01	ｈｔｔｐ：／／ｗｗｗ．ｐｒｅｐａｉｄｆａｎ．ｃｏｍ／				
KN002_Keitai_1-1-1-01	［携帯電話］正しい選択				
KN002_Keitai_1-1-2-01	半年ほど前に携帯電話の機種変更をしました。				
KN002_Keitai_1-1-3-01	悩んだ末、カシオのＧ’ｚ　ｏｎｅという、衝撃や水濡れに強いのがウリの機種に決めました。	[著者]	衝撃や水濡れに強いのがウリの機種に決めました	採否＋	衝撃や水濡れに強いのがウリの機種
KN002_Keitai_1-1-4-01	モノの扱いが雑な自分にとっては、精密機械である携帯はできるだけ頑丈なほうがいい、という発想からの選択でした。				
KN002_Keitai_1-1-5-01	そしてその選択は正しかったように思えます。	[著者]	その選択は正しかったように思えます	批評＋	その選択
KN002_Keitai_1-1-6-01	携帯を変えてから半年間。				
KN002_Keitai_1-1-7-01	・コンクリートの地面に誤って落とすこと数十回。				
KN002_Keitai_1-1-8-01	・猛スピードで走る自転車から誤って落とすこと２回。				
KN002_Keitai_1-1-9-01	・大学校舎の２階から、誤って１階まで落とすこと１回。				
KN002_Keitai_1-1-10-01	（階段の隙間に落としてしまった）				
KN002_Keitai_1-1-11-01	それでも彼は今も、データも飛ばずに元気でやっています。	[著者]	データも飛ばずに元気でやっています	批評＋	彼[Ｇ’ｚ　ｏｎｅ]
KN002_Keitai_1-1-12-01	なんて頑丈なんだろう！と、ただただ驚くばかりです。	[著者]	なんて頑丈なんだろう！と、ただただ驚くばかりです	感情＋	[Ｇ’ｚ　ｏｎｅ]
KN002_Keitai_1-1-13-01	そしてそれ以上に、自分の雑さ加減に驚くばかりです。	[著者]	自分の雑さ加減に驚くばかりです	感情−	自分の雑さ加減
KN003_Keitai_1-1-1-01	［携帯電話］				
KN003_Keitai_1-1-2-01	最近携帯電話業界の動きが激しいように感じる。				
KN003_Keitai_1-1-3-01	ボーダフォンがソフトバンクになったり、番号そのままで会社を変えることができるようになったり。				
KN003_Keitai_1-1-3-02	略称忘れた・・・				
KN003_Keitai_1-1-4-01	そういえば、ちょっと前にドコモとａｕとかでも絵文字が使えるようになった。	[著者]	ドコモとａｕとかでも絵文字が使えるようになった	メリット＋	ドコモとａｕ
KN003_Keitai_1-1-5-01	更にいうと、業界の話ではないけど、京大でのフォーマの電波状況が改善されて、本当に１歩入れば圏外だった法経本館でばっちり三本たつようになった。	[著者]\n[著者]	京大でのフォーマの電波状況が改善されて\n法経本館でばっちり三本たつようになった	出来事＋\nメリット＋	京大でのフォーマの電波状況\nフォーマ
KN003_Keitai_1-1-6-01	これは吉田山のどこかで電波塔が新しく建ったかららしいという噂を聞いたが、詳しい理由はよく知らない。。。				
KN003_Keitai_1-1-7-01	話を戻すと、携帯業界、これからどうなるんだろう。				
KN003_Keitai_1-1-8-01	会社のが増えすぎても消費者としては困るし、でも独占状態も不利益な感じになってしまうだろうし。	[著者]\n[著者]	消費者としては困る\n独占状態も不利益な感じになってしまうだろうし	批評−\n批評−	会社のが増えすぎて\n独占状態
KN003_Keitai_1-1-9-01	今の寡占かつ競合してる状態がちょうどいいのかな。	[著者]	ちょうどいいのかな	批評＋	今の寡占かつ競合してる状態
KN003_Keitai_1-1-10-01	うーん。				
KN003_Keitai_1-1-11-01	私としては料金が安くなって欲しい、というのに加えて、電磁波が出なくて体に優しい＋電波状況が良くて最低今ぐらいのエリアで使える、というような携帯が世の中の主流になっていってほしい。	[著者]\n[著者]	料金が安くなって欲しい\n電磁波が出なくて体に優しい＋電波状況が良くて最低今ぐらいのエリアで使える、というような携帯が世の中の主流になっていってほしい	要望\n要望	[不定]\n電磁波が出なくて体に優しい＋電波状況が良くて最低今ぐらいのエリアで使える、というような携帯
KN003_Keitai_1-1-12-01	ということはやっぱり競合してもらわないとね。	[著者]	やっぱり競合してもらわないとね	要望	[不定]
KN004_Keitai_1-1-1-01	［携帯電話］お金がかかるんです。	[著者]	お金がかかるんです。	メリット−	携帯電話
KN004_Keitai_1-1-2-01	私の携帯料金を払っている親いわく「そろそろ料金プランの変更も検討せよ」とのこと。	親	そろそろ料金プランの変更も検討せよ	当為	料金プランの変更
KN004_Keitai_1-1-3-01	請求書によれば通話料金は無料通話分より少し高いぐらいだけど、パケット代が１０万円分くらい。				
KN004_Keitai_1-1-3-02	もちろん定額で使っているのでそんなにも請求されてない				
KN004_Keitai_1-1-4-01	パケ代を定額にすると実質メールもウェブも使い放題になるから、と考えて、ウェブで検索したり音楽ダウンロードしたりと好き放題してしまってこんな料金になってしまうようだ。	[著者]\n[著者]	実質メールもウェブも使い放題になる\nこんな料金になってしまうようだ	メリット＋\n出来事−	パケ代を定額にする\nウェブで検索したり音楽ダウンロードしたりと好き放題して
KN004_Keitai_1-1-5-01	でも定額料金そのものが高い・・・				
KN004_Keitai_1-1-6-01	携帯屋さんに相談に行けばいいのだろうが、どうも騙されやすい性分なので、向こうの思う壺にならないか心配だ。	[著者]	向こうの思う壺にならないか心配だ	感情−	[不定]
KN004_Keitai_1-1-7-01	自分である程度調べて、携帯屋さんの意見も参考にして考えてみよう。				
KN004_Keitai_1-1-8-01	新しい機種も気になるし。				
KN004_Keitai_1-1-9-01	音楽ダウンロードといえば、ａｕは内臓されている専用のミュージックプレーヤーで音楽を聴こうと思ったら、音楽のデータをサイトから購入するかＣＤから取り込まねばならない。	[著者]	音楽のデータをサイトから購入するかＣＤから取り込まねばならない	メリット−	ａｕ
KN004_Keitai_1-1-10-01	著作権保護か何かよくわからないけれどもｍｐ３ファイルを直接取り込むのは不可能みたいで、これが不便である。	[著者]\n[著者]	ｍｐ３ファイルを直接取り込むのは不可能みたい\nこれが不便である	メリット−\n批評−	[au]\n[au]
KN004_Keitai_1-1-11-01	たとえば、昔パソコンに保存したＣＤのデータを携帯に取り込もうと思ったら、いったんＣＤ−ＲもしくはＲＷに出力してからでないといけない。	[著者]	いったんＣＤ−ＲもしくはＲＷに出力してからでないといけない	メリット−	携帯
KN004_Keitai_1-1-12-01	音楽用のＲＷは高いしＲにしてもいったん記録したらもう使えないのでたくさんの無駄なＣＤ−Ｒが発生してしまうのだ。	[著者]\n[著者]	いったん記録したらもう使えない\nたくさんの無駄なＣＤ−Ｒが発生してしまうのだ	メリット−\nメリット−	Ｒ\nＲ
KN004_Keitai_1-1-13-01	何とかならないものか。				
KN005_Keitai_1-1-1-01	［携帯電話］予想ＧＵＹ・・・				
KN005_Keitai_1-1-2-01	いよいよ今日から番号ポータビリティーが始まった。				
KN005_Keitai_1-1-3-01	最近ソフトバンクがボーダフォンを買い取って、あの孫社長が携帯業界に参入してきた。				
KN005_Keitai_1-1-4-01	なんかソフトバンクは激安路線でいくらしい。				
KN005_Keitai_1-1-5-01	僕は正直まったくどーでもいい感じです。	[著者]	どーでもいい感じです。	批評−	[ソフトバンク]
KN005_Keitai_1-1-6-01	だって携帯の会社変えたらアドレスとか全部変わるもんね。				
KN005_Keitai_1-1-7-01	面倒やん。	[不定]	面倒やん。	批評−	[アドレスとか全部変わる]
KN005_Keitai_1-1-8-01	こーいう人が大多数らしい。				
KN005_Keitai_1-1-9-01	（とくダネ調べ）				
KN005_Keitai_1-1-10-01	結局何も変わらんのちゃう？？	[著者]	結局何も変わらんのちゃう？？	批評−	[番号ポータビリティー]
KN006_Keitai_1-1-1-01	［携帯電話］Ｊ−ＰＨＯＮＥ→ｓｏｆｔｂａｎｋ				
KN006_Keitai_1-1-2-01	８月の終わりに機種変をした。				
KN006_Keitai_1-1-3-01	今まで使っていたのはＪ−ＰＨＯＮＥ。				
KN006_Keitai_1-1-4-01	周りはみんなｖｏｄａｆｏｎｅに変わってるのにＪ−ＰＨＯＮＥ．				
KN006_Keitai_1-1-5-01	なんと５年もの間使い続けた。	[著者]	なんと５年もの間使い続けた	採否＋	[Ｊ−ＰＨＯＮＥ]
KN006_Keitai_1-1-6-01	しかしさすがに電池の持ちが悪くなってきたのと、たまたまキャンペーンをやっていて無料で機種変できるみたいだったから愛着のわいた携帯を手放すことにした。	[著者]\n[著者]	愛着のわいた\n携帯を手放すことにした	感情＋\n採否−	携帯\n愛着のわいた携帯
KN006_Keitai_1-1-7-01	で、折角変えるならまた長く使えるのがいいじゃない？				
KN006_Keitai_1-1-8-01	すごいいいデザインのがあってこれに決めた！！	[著者]\n[著者]	すごいいいデザインのがあって\nこれに決めた！！	メリット＋\n採否＋	これ\nこれ
KN006_Keitai_1-1-8-02	しかもロゴがｓｏｆｔｂａｎｋ！！	[著者]	ロゴがｓｏｆｔｂａｎｋ！！	メリット＋	[これ]
KN006_Keitai_1-1-9-01	と思ったら…				
KN006_Keitai_1-1-10-01	なんと品切れ。	[著者]	なんと品切れ	出来事−	[これ]
KN006_Keitai_1-1-11-01	他の店舗に問い合わせてもどこも品切れ。	[著者]	どこも品切れ	出来事−	[これ]
KN006_Keitai_1-1-12-01	唯一あったのが電車で４０分かかる所。				
KN006_Keitai_1-1-13-01	もちろん行きました。	[著者]	もちろん行きました	採否＋	[電車で４０分かかる所]
KN006_Keitai_1-1-14-01	そこまでして手に入れた携帯だから前以上に既に愛着がわいてますｗ	[著者]	既に愛着がわいてますｗ	感情＋	そこまでして手に入れた携帯
KN006_Keitai_1-1-15-01	また５年間使い続けるぞい！	[著者]	また５年間使い続けるぞい！	採否＋	[そこまでして手に入れた携帯]
KN007_Keitai_1-1-1-01	［携帯電話］―必要か否か―				
KN007_Keitai_1-1-2-01	夏休みを利用して海外に行ってきました。				
KN007_Keitai_1-1-3-01	その際、携帯はもって行かず。	[著者]	携帯はもって行かず	採否−	携帯
KN007_Keitai_1-1-4-01	日本にいるときでは絶対に考えられないことです。	[著者]	絶対に考えられないことです	批評−	[不定]
KN007_Keitai_1-1-5-01	学校に行く時ですら、かばんを開けてケータイが入っていないと不安になってしまいます。	[著者]	不安になってしまいます	感情−	[不定]
KN007_Keitai_1-1-6-01	しかし、海外ではケータイを持っていると逆にイヤだなぁ。	[著者]	逆にイヤだなぁ	感情−	[不定]
KN007_Keitai_1-1-7-01	せっかく非日常を味わいに行っているのにもかかわらず、日本からの他愛もないメールが届いたら少し気持ちが萎えてしまう気がする・・・	[著者]	少し気持ちが萎えてしまう気がする・・・	批評−	[不定]
KN007_Keitai_1-1-8-01	それに今回の旅行で感じたことが一つ！！				
KN007_Keitai_1-1-9-01	ケータイを持っていないほうが時間に厳しくなる！！ということです。	[著者]	時間に厳しくなる！！	メリット＋	ケータイを持っていない
KN007_Keitai_1-1-10-01	私は遅刻魔で、待ち合わせにいつも遅刻してしまいます。				
KN007_Keitai_1-1-11-01	メールで待ち合わせ相手に一言、「ごめんね」と謝ればどうにかなると思っていました。				
KN007_Keitai_1-1-12-01	海外ではケータイを持っていない。				
KN007_Keitai_1-1-13-01	友達と「〜時に〜で待ち合わせね」と約束して、一度別れてしまえば連絡手段はなし。				
KN007_Keitai_1-1-14-01	普段は遅刻ばかりの私が、絶対にそこの場所に、定刻に向かいました。				
KN007_Keitai_1-1-15-01	ケータイはないと不便、不安だとばかり思っていたけれど、持っていないことで良いこともあるのだなと実感しました。	[著者]\n[著者]	不安だとばかり思っていた\n良いこともあるのだなと実感しました	感情−\n批評＋	ケータイはない\n持っていないこと
KN007_Keitai_1-1-16-01	約束を守ることは当たり前のことだけれど、そんな当たり前のことを疎かにしていたのかと考えると、本当にダメですね。	[著者]	本当にダメですね	批評−	[著者]
KN007_Keitai_1-1-17-01	自分のダメな部分に気づくいい機会になりました。	[著者]	自分のダメな部分に気づくいい機会になりました	メリット＋	[不定]
KN007_Keitai_1-1-18-01	今の時代、ケータイを持たずに生活することは難しいでしょうが、たまにはケータイがない日があってもいいような気がしました。	[著者]\n[著者]	ケータイを持たずに生活することは難しいでしょう\nたまにはケータイがない日があってもいいような気がしました	メリット−\n批評＋	ケータイを持たずに生活すること\nケータイがない日
KN007_Keitai_1-1-19-01	（とはいえ、関空に到着してすぐにケータイの電源を入れ、メールチェックをすかさずしてしまいましたが・・・）				
KN008_Keitai_1-1-1-01	［携帯電話］非携帯電話				
KN008_Keitai_1-1-2-01	困ったことに、友人たちの間では僕は携帯電話を持ち歩かないことで有名だ。	[著者]	携帯電話を持ち歩かない	採否−	携帯電話
KN008_Keitai_1-1-3-01	が、それは事実とは反している。				
KN008_Keitai_1-1-4-01	携帯は持ち歩いている。	[著者]	携帯は持ち歩いている	採否＋	携帯
KN008_Keitai_1-1-5-01	鞄の中に常に入れている。	[著者]	鞄の中に常に入れている	採否＋	[携帯]
KN008_Keitai_1-1-6-01	中途半端にサイズが大きいのでポケットに入れるには鬱陶しく感じられるのだ。	[著者]	鬱陶しく感じられるのだ	感情−	[携帯]
KN008_Keitai_1-1-7-01	鞄の中に入れている以上、音を大きくしないと、鳴っていることに気付かないわけで、音が大きいとやはり鬱陶しいという理由で音が小さい僕の携帯は鳴っていてもめったに気付かれることはない。				
KN008_Keitai_1-1-8-01	まあ、つまり携帯電話が嫌いなんである。	[著者]	嫌いなんである	感情−	携帯電話
KN008_Keitai_1-1-9-01	嫌いなら持つなと言われるかもしれないが、持たないと困るのもまた事実で、我が下宿には固定電話なんぞないので、携帯電話がないとアルバイト一つ決めることができない。	[不定]\n[著者]	嫌いなら持つな\n持たないと困るのもまた事実	当為\n感情−	[携帯電話]\n[不定]
KN008_Keitai_1-1-10-01	生活の中にぴったりとはまり込んでいる携帯電話はいまさら取り除くこともできない。	[著者]	いまさら取り除くこともできない	批評−	携帯電話
KN008_Keitai_1-1-11-01	かといって好きにもなれない厄介なやつなんである。	[著者]	好きにもなれない厄介なやつなんである	批評−	[携帯電話]
KN008_Keitai_1-1-12-01	そんなあんちくしょうだが、唯一いいことがある。	[著者]\n[著者]	あんちくしょう\n唯一いいことがある	感情−\n批評＋	[携帯電話]\n[携帯電話]
KN008_Keitai_1-1-13-01	旧ｖｏｄａｆｏｎｅ製だけなのかもしれないが、やたら目覚まし時計の質がいいのだ。	[著者]	やたら目覚まし時計の質がいいのだ	メリット＋	目覚まし時計の質
KN008_Keitai_1-1-14-01	要するにものすごく鬱陶しい。	[著者]	ものすごく鬱陶しい	メリット＋	[目覚まし時計の質]
KN008_Keitai_1-1-15-01	抑揚を失った甲高い声はあまりの不快さに目が覚める。	[著者]	あまりの不快さに目が覚める	メリット＋	[目覚まし時計の質]
KN008_Keitai_1-1-16-01	少なくとも、目は覚める。	[著者]	少なくとも、目は覚める	メリット＋	[携帯電話]
KN008_Keitai_1-1-17-01	これは非常に重要なことだ。	[著者]	非常に重要なことだ	批評＋	[目は覚める]
KN008_Keitai_1-1-18-01	寝坊な僕はこれが無いととてもじゃないが起きられない。				
KN008_Keitai_1-1-19-01	そんなわけで何だかんだ文句を言いながら、使い続けるわけである。	[著者]\n[著者]	何だかんだ文句を言い\n使い続けるわけである	批評−\n採否＋	[携帯電話]\n[携帯電話]
KN008_Keitai_1-1-20-01	もう少しサイズが小さかったらなあといつも通り愚痴りながら。				
KN009_Keitai_1-1-1-01	［携帯電話］パケ放題ｏｒかけ放題？				
KN009_Keitai_1-1-2-01	皆さんはパケット定額・通称パケ放題にしてますか？？				
KN009_Keitai_1-1-3-01	あれってすんごい微妙なシステム。。	[著者]	すんごい微妙なシステム。。	批評−	[パケット定額・通称パケ放題]
KN009_Keitai_1-1-4-01	パケットを使う機会って音楽ダウンロードとか、サイト閲覧など最近は多いですが、使わないときは使わないんで、損してる気分になるときもある。	[著者]	損してる気分になるときもある	批評−	[パケット定額・通称パケ放題]
KN009_Keitai_1-1-5-01	ｄｏｃｏｍｏのサイト情報によると、７８０００パケット以上使うならパケ放題がいいとか・・・	[著者]	７８０００パケット以上使うならパケ放題がいい	当為	パケ放題
KN009_Keitai_1-1-6-01	僕も一時期は３０００００パケットをかるーく超えてる時期はありました。				
KN009_Keitai_1-1-7-01	やたら音楽流したり、動画閲覧したり・・・。				
KN009_Keitai_1-1-8-01	３０００００パケットってのは明細みていたら、１０万とかするみたい。				
KN009_Keitai_1-1-9-01	しかし最近では携帯のｉｍｏｄｅはｍｉｘｉなどのサイト閲覧するだけにとどまっており、いって１０００００パケット程度。				
KN009_Keitai_1-1-10-01	メールも面倒なときは、電話すぐかけるし、電話代がふくれあがって大変。。	[著者]	電話代がふくれあがって大変	メリット−	[携帯]
KN009_Keitai_1-1-11-01	そんな状況ににわかに登場してきたのがウィルコム。				
KN009_Keitai_1-1-12-01	なんとウィルコム同士の通話は無料・メールも当然無料。	[著者]\n[著者]	ウィルコム同士の通話は無料\nメールも当然無料	メリット＋\nメリット＋	[ウィルコム]\n[ウィルコム]
KN009_Keitai_1-1-13-01	まだ普及してないのが痛いが、おそらく数年後には市場はウィルコム優勢になっていそうな勢い。	[不定]\n[著者]	普及してない\nまだ普及してないのが痛い	採否−\n批評−	[ウィルコム]\n[ウィルコム]
KN009_Keitai_1-1-14-01	周りにも携帯２台持つ人が増えており、すでに増加傾向。	周り\n[不定]	携帯２台持つ人が増えており\nすでに増加傾向	採否＋\n採否＋	[ウィルコム]\n[ウィルコム]
KN009_Keitai_1-1-15-01	ただ２台もつって面倒くさくない？	[著者]	面倒くさくない？	批評−	２台もつ
KN009_Keitai_1-1-16-01	普段荷物を持たず手ぶらな僕に携帯二つはしんどいね。	[著者]	携帯二つはしんどいね	批評−	携帯二つ
KN011_Keitai_1-1-1-01	［携帯電話］主従関係				
KN011_Keitai_1-1-2-01	私は携帯電話を買うのが遅かった。				
KN011_Keitai_1-1-3-01	それは私が携帯電話を憎んでるとは言わないまでも、好きになれなかったからだ。	[著者]	好きになれなかったからだ	感情−	携帯電話
KN011_Keitai_1-1-4-01	携帯電話を持つと、メールが気になってしまったり、携帯電話でゲームをしたりしてしまう。	[著者]\n[著者]	メールが気になってしまったり\n携帯電話でゲームをしたりしてしまう	メリット−\nメリット−	携帯電話\n携帯電話
KN011_Keitai_1-1-5-01	人には一日２４時間しか与えられていないのに貴重な時間を無駄にしてしまう。				
KN011_Keitai_1-1-5-02	まぁどのへんが貴重なのかはわからないけど				
KN011_Keitai_1-1-6-01	本を読んだり、友達と遊ぶ時間を割いて携帯を使うのはもったいない。	[著者]	友達と遊ぶ時間を割いて携帯を使うのはもったいない	批評−	携帯
KN011_Keitai_1-1-7-01	それに人と話しているときに携帯が鳴ったりするのは邪魔だ。	[著者]	邪魔だ	批評−	携帯
KN011_Keitai_1-1-8-01	しかし結局高校を卒業して友達と離れ離れになってしまう前に携帯電話を買ってアドレスを交換しといたほうがよかろうってことになり、買った。				
KN011_Keitai_1-1-9-01	時々私が携帯電話を持ってるんじゃなくて、携帯電話に私が扱われているような気がする。	[著者]	携帯電話に私が扱われているような気がする	批評−	携帯電話
KN011_Keitai_1-1-10-01	ひっきりなしにメールをチェックしたり、人と楽しく話しているときに携帯に電話がかかってきたり。				
KN011_Keitai_1-1-11-01	まるでしつけの悪い犬が飼い主の言うことをきかなくなるみたいに、主従関係が逆転する感覚がある。	[著者]	主従関係が逆転する感覚がある。	批評−	[携帯電話]
KN011_Keitai_1-1-12-01	そんなとき私は携帯電話をわざと家に置きっぱなしにして出かける。				
KN011_Keitai_1-1-13-01	そのようにして、本来の関係を確認するのだ。				
KN012_Keitai_1-1-1-01	［携帯電話］機種変どうしたもんか				
KN012_Keitai_1-1-2-01	２４日から番号ポータビリティが始まるとか。				
KN012_Keitai_1-1-3-01	僕は別にｄｏｃｏｍｏにもａｕにも移る気はなくＳｏｆｔＢａｎｋのまま。				
KN012_Keitai_1-1-4-01	最近ＳｏｆｔＢａｎｋも１３機種だったか増えたそうなので機種変を考えてるけどどれがいいものかね〜				
KN012_Keitai_1-1-5-01	デザイン的にはＳＣのスライド式のやつがいいけど今までのケータイがノキア→ソニーエリクソンときて次がサムスンってのも…	[著者]	デザイン的にはＳＣのスライド式のやつがいい	批評＋	ＳＣのスライド式のやつ
KN012_Keitai_1-1-6-01	せっかくＳｏｆｔＢａｎｋなんだからやっぱりシャープ？				
KN012_Keitai_1-1-7-01	海外の機種は着歌が取れないなどの弊害が多々存在するので今回はやっぱり国産？	[著者]	海外の機種は着歌が取れないなどの弊害が多々存在する	メリット−	海外の機種
KN012_Keitai_1-1-8-01	シャープなら８１０ＳＨがおしゃれな感じでよいかも。	[著者]	おしゃれな感じでよいかも	批評＋	８１０ＳＨ
KN012_Keitai_1-1-9-01	色はグリーン、ブルー、ライラックのどれか。				
KN012_Keitai_1-1-10-01	アクオスケータイの赤でもよいかもね。	[著者]	アクオスケータイの赤でもよいかもね	批評＋	アクオスケータイの赤
KN012_Keitai_1-1-11-01	さてさてどうしたもんか…				
KN012_Keitai_2-1-1-01	［携帯電話］携帯電話のない生活				
KN012_Keitai_2-1-2-01	タイトルは「携帯電話のない生活」ですが、私自身は携帯電話を持ってもう７年になります。				
KN012_Keitai_2-1-3-01	元々は塾の行き帰りに家へ連絡するために持たせてもらったものですが、今は専ら友人とのメールや、メモ帳としての機能しか使っていません。				
KN012_Keitai_2-1-4-01	そんな私がつい先日、携帯電話を充電したまま家に忘れてきてしまいました。				
KN012_Keitai_2-1-5-01	電車の都合もあり、取りに戻ることも出来ないけれどまあいいか、と初めは軽い気持ちでいたのですが、その日は一日中不都合を感じることになりました。	[著者]	その日は一日中不都合を感じることになりました	出来事−	[携帯電話]
KN012_Keitai_2-1-6-01	まず、ＫＵＬＡＳＩＳを見ることが出来ないこと。	[著者]	ＫＵＬＡＳＩＳを見ることが出来ないこと	メリット−	[不定]
KN012_Keitai_2-1-7-01	特に今の時期は教室変更などもあり、さっと見られないととても不便です。	[著者]	さっと見られないととても不便です	メリット−	[不定]
KN012_Keitai_2-1-8-01	次に、友人と連絡が取れないこと。				
